image_name,json_name,shape_index,bbox_left,bbox_top,bbox_right,bbox_bottom,level,level_file,resource_type,resource_type_file,relation,relation_file
sanzhan_plot_20260317_184931_0009.png,sanzhan_plot_20260317_184931_0009.json,21,669,393,870,509,lv04,level\raw\lv04\sanzhan_plot_20260317_184931_0009__s021.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184931_0009__s021.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184931_0009__s021.png
sanzhan_plot_20260317_184931_0009.png,sanzhan_plot_20260317_184931_0009.json,22,298,311,480,437,lv05,level\raw\lv05\sanzhan_plot_20260317_184931_0009__s022.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184931_0009__s022.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184931_0009__s022.png
sanzhan_plot_20260317_184931_0009.png,sanzhan_plot_20260317_184931_0009.json,23,0,241,124,361,lv05,level\raw\lv05\sanzhan_plot_20260317_184931_0009__s023.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184931_0009__s023.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184931_0009__s023.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,0,691,176,864,277,lv08,level\raw\lv08\sanzhan_plot_20260317_184935_0012__s000.png,food,resource_type\raw\food\sanzhan_plot_20260317_184935_0012__s000.png,ally,relation\raw\ally\sanzhan_plot_20260317_184935_0012__s000.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,1,435,75,590,166,lv08,level\raw\lv08\sanzhan_plot_20260317_184935_0012__s001.png,food,resource_type\raw\food\sanzhan_plot_20260317_184935_0012__s001.png,ally,relation\raw\ally\sanzhan_plot_20260317_184935_0012__s001.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,2,280,155,444,258,lv08,level\raw\lv08\sanzhan_plot_20260317_184935_0012__s002.png,copper,resource_type\raw\copper\sanzhan_plot_20260317_184935_0012__s002.png,ally,relation\raw\ally\sanzhan_plot_20260317_184935_0012__s002.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,3,197,200,364,301,lv08,level\raw\lv08\sanzhan_plot_20260317_184935_0012__s003.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184935_0012__s003.png,ally,relation\raw\ally\sanzhan_plot_20260317_184935_0012__s003.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,4,84,177,247,282,lv06,level\raw\lv06\sanzhan_plot_20260317_184935_0012__s004.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184935_0012__s004.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184935_0012__s004.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,5,0,218,163,335,lv06,level\raw\lv06\sanzhan_plot_20260317_184935_0012__s005.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184935_0012__s005.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184935_0012__s005.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,6,48,66,204,142,lv05,level\raw\lv05\sanzhan_plot_20260317_184935_0012__s006.png,food,resource_type\raw\food\sanzhan_plot_20260317_184935_0012__s006.png,ally,relation\raw\ally\sanzhan_plot_20260317_184935_0012__s006.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,7,541,268,724,384,lv05,level\raw\lv05\sanzhan_plot_20260317_184935_0012__s007.png,food,resource_type\raw\food\sanzhan_plot_20260317_184935_0012__s007.png,ally,relation\raw\ally\sanzhan_plot_20260317_184935_0012__s007.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,8,791,318,966,434,lv05,level\raw\lv05\sanzhan_plot_20260317_184935_0012__s008.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184935_0012__s008.png,ally,relation\raw\ally\sanzhan_plot_20260317_184935_0012__s008.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,9,706,372,891,497,lv05,level\raw\lv05\sanzhan_plot_20260317_184935_0012__s009.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184935_0012__s009.png,ally,relation\raw\ally\sanzhan_plot_20260317_184935_0012__s009.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,10,176,140,333,237,lv05,level\raw\lv05\sanzhan_plot_20260317_184935_0012__s010.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184935_0012__s010.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184935_0012__s010.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,11,623,224,791,325,lv05,level\raw\lv05\sanzhan_plot_20260317_184935_0012__s011.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184935_0012__s011.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184935_0012__s011.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,12,672,294,832,417,lv05,level\raw\lv05\sanzhan_plot_20260317_184935_0012__s012.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184935_0012__s012.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184935_0012__s012.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,13,728,247,913,348,lv04,level\raw\lv04\sanzhan_plot_20260317_184935_0012__s013.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184935_0012__s013.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184935_0012__s013.png
sanzhan_plot_20260317_184935_0012.png,sanzhan_plot_20260317_184935_0012.json,14,372,369,563,495,lv04,level\raw\lv04\sanzhan_plot_20260317_184935_0012__s014.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184935_0012__s014.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184935_0012__s014.png
sanzhan_plot_20260317_184936_0013.png,sanzhan_plot_20260317_184936_0013.json,0,505,41,661,134,lv08,level\raw\lv08\sanzhan_plot_20260317_184936_0013__s000.png,copper,resource_type\raw\copper\sanzhan_plot_20260317_184936_0013__s000.png,ally,relation\raw\ally\sanzhan_plot_20260317_184936_0013__s000.png
sanzhan_plot_20260317_184936_0013.png,sanzhan_plot_20260317_184936_0013.json,1,435,82,604,178,lv08,level\raw\lv08\sanzhan_plot_20260317_184936_0013__s001.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184936_0013__s001.png,ally,relation\raw\ally\sanzhan_plot_20260317_184936_0013__s001.png
sanzhan_plot_20260317_184936_0013.png,sanzhan_plot_20260317_184936_0013.json,2,70,118,230,214,lv09,level\raw\lv09\sanzhan_plot_20260317_184936_0013__s002.png,food,resource_type\raw\food\sanzhan_plot_20260317_184936_0013__s002.png,ally,relation\raw\ally\sanzhan_plot_20260317_184936_0013__s002.png
sanzhan_plot_20260317_184936_0013.png,sanzhan_plot_20260317_184936_0013.json,3,619,225,797,336,lv04,level\raw\lv04\sanzhan_plot_20260317_184936_0013__s003.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184936_0013__s003.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184936_0013__s003.png
sanzhan_plot_20260317_184936_0013.png,sanzhan_plot_20260317_184936_0013.json,4,108,253,287,361,lv04,level\raw\lv04\sanzhan_plot_20260317_184936_0013__s004.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184936_0013__s004.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184936_0013__s004.png
sanzhan_plot_20260317_184936_0013.png,sanzhan_plot_20260317_184936_0013.json,5,792,322,975,451,lv05,level\raw\lv05\sanzhan_plot_20260317_184936_0013__s005.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184936_0013__s005.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184936_0013__s005.png
sanzhan_plot_20260317_184936_0013.png,sanzhan_plot_20260317_184936_0013.json,6,406,23,556,114,lv05,level\raw\lv05\sanzhan_plot_20260317_184936_0013__s006.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184936_0013__s006.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184936_0013__s006.png
sanzhan_plot_20260317_184936_0013.png,sanzhan_plot_20260317_184936_0013.json,7,764,141,925,242,lv05,level\raw\lv05\sanzhan_plot_20260317_184936_0013__s007.png,food,resource_type\raw\food\sanzhan_plot_20260317_184936_0013__s007.png,ally,relation\raw\ally\sanzhan_plot_20260317_184936_0013__s007.png
sanzhan_plot_20260317_184936_0013.png,sanzhan_plot_20260317_184936_0013.json,8,938,230,1079,340,lv05,level\raw\lv05\sanzhan_plot_20260317_184936_0013__s008.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184936_0013__s008.png,ally,relation\raw\ally\sanzhan_plot_20260317_184936_0013__s008.png
sanzhan_plot_20260317_184936_0013.png,sanzhan_plot_20260317_184936_0013.json,9,848,408,1030,509,lv04,level\raw\lv04\sanzhan_plot_20260317_184936_0013__s009.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184936_0013__s009.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184936_0013__s009.png
sanzhan_plot_20260317_184936_0013.png,sanzhan_plot_20260317_184936_0013.json,10,337,61,481,149,lv06,level\raw\lv06\sanzhan_plot_20260317_184936_0013__s010.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184936_0013__s010.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184936_0013__s010.png
sanzhan_plot_20260317_184936_0013.png,sanzhan_plot_20260317_184936_0013.json,11,267,96,412,189,lv06,level\raw\lv06\sanzhan_plot_20260317_184936_0013__s011.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184936_0013__s011.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184936_0013__s011.png
sanzhan_plot_20260317_184936_0013.png,sanzhan_plot_20260317_184936_0013.json,12,172,140,341,240,lv06,level\raw\lv06\sanzhan_plot_20260317_184936_0013__s012.png,copper,resource_type\raw\copper\sanzhan_plot_20260317_184936_0013__s012.png,ally,relation\raw\ally\sanzhan_plot_20260317_184936_0013__s012.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,0,855,212,1023,317,lv08,level\raw\lv08\sanzhan_plot_20260317_184939_0014__s000.png,copper,resource_type\raw\copper\sanzhan_plot_20260317_184939_0014__s000.png,ally,relation\raw\ally\sanzhan_plot_20260317_184939_0014__s000.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,1,433,190,599,295,lv10,level\raw\lv10\sanzhan_plot_20260317_184939_0014__s001.png,food,resource_type\raw\food\sanzhan_plot_20260317_184939_0014__s001.png,ally,relation\raw\ally\sanzhan_plot_20260317_184939_0014__s001.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,2,382,304,557,427,lv09,level\raw\lv09\sanzhan_plot_20260317_184939_0014__s002.png,food,resource_type\raw\food\sanzhan_plot_20260317_184939_0014__s002.png,ally,relation\raw\ally\sanzhan_plot_20260317_184939_0014__s002.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,3,507,332,687,455,lv06,level\raw\lv06\sanzhan_plot_20260317_184939_0014__s003.png,copper,resource_type\raw\copper\sanzhan_plot_20260317_184939_0014__s003.png,ally,relation\raw\ally\sanzhan_plot_20260317_184939_0014__s003.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,4,664,229,837,352,lv06,level\raw\lv06\sanzhan_plot_20260317_184939_0014__s004.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184939_0014__s004.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184939_0014__s004.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,5,577,280,769,402,lv06,level\raw\lv06\sanzhan_plot_20260317_184939_0014__s005.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184939_0014__s005.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184939_0014__s005.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,6,515,0,662,74,lv04,level\raw\lv04\sanzhan_plot_20260317_184939_0014__s006.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184939_0014__s006.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184939_0014__s006.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,7,757,83,911,179,lv05,level\raw\lv05\sanzhan_plot_20260317_184939_0014__s007.png,food,resource_type\raw\food\sanzhan_plot_20260317_184939_0014__s007.png,ally,relation\raw\ally\sanzhan_plot_20260317_184939_0014__s007.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,8,582,101,742,201,lv05,level\raw\lv05\sanzhan_plot_20260317_184939_0014__s008.png,food,resource_type\raw\food\sanzhan_plot_20260317_184939_0014__s008.png,ally,relation\raw\ally\sanzhan_plot_20260317_184939_0014__s008.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,9,321,164,486,271,lv05,level\raw\lv05\sanzhan_plot_20260317_184939_0014__s009.png,food,resource_type\raw\food\sanzhan_plot_20260317_184939_0014__s009.png,ally,relation\raw\ally\sanzhan_plot_20260317_184939_0014__s009.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,10,201,422,398,509,lv09,level\raw\lv09\sanzhan_plot_20260317_184939_0014__s010.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184939_0014__s010.png,ally,relation\raw\ally\sanzhan_plot_20260317_184939_0014__s010.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,11,784,259,956,367,lv08,level\raw\lv08\sanzhan_plot_20260317_184939_0014__s011.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184939_0014__s011.png,ally,relation\raw\ally\sanzhan_plot_20260317_184939_0014__s011.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,12,0,45,140,136,lv05,level\raw\lv05\sanzhan_plot_20260317_184939_0014__s012.png,food,resource_type\raw\food\sanzhan_plot_20260317_184939_0014__s012.png,ally,relation\raw\ally\sanzhan_plot_20260317_184939_0014__s012.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,13,470,80,632,180,lv05,level\raw\lv05\sanzhan_plot_20260317_184939_0014__s013.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184939_0014__s013.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184939_0014__s013.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,14,739,189,910,292,lv05,level\raw\lv05\sanzhan_plot_20260317_184939_0014__s014.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184939_0014__s014.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184939_0014__s014.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,15,129,190,300,291,lv05,level\raw\lv05\sanzhan_plot_20260317_184939_0014__s015.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184939_0014__s015.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184939_0014__s015.png
sanzhan_plot_20260317_184939_0014.png,sanzhan_plot_20260317_184939_0014.json,16,609,15,761,100,lv04,level\raw\lv04\sanzhan_plot_20260317_184939_0014__s016.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184939_0014__s016.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184939_0014__s016.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,0,936,246,1079,360,lv08,level\raw\lv08\sanzhan_plot_20260317_184941_0015__s000.png,food,resource_type\raw\food\sanzhan_plot_20260317_184941_0015__s000.png,ally,relation\raw\ally\sanzhan_plot_20260317_184941_0015__s000.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,1,865,298,1042,417,lv07,level\raw\lv07\sanzhan_plot_20260317_184941_0015__s001.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184941_0015__s001.png,ally,relation\raw\ally\sanzhan_plot_20260317_184941_0015__s001.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,2,535,295,723,421,lv06,level\raw\lv06\sanzhan_plot_20260317_184941_0015__s002.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184941_0015__s002.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s002.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,3,337,321,516,440,lv07,level\raw\lv07\sanzhan_plot_20260317_184941_0015__s003.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184941_0015__s003.png,ally,relation\raw\ally\sanzhan_plot_20260317_184941_0015__s003.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,4,106,273,278,390,lv06,level\raw\lv06\sanzhan_plot_20260317_184941_0015__s004.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184941_0015__s004.png,ally,relation\raw\ally\sanzhan_plot_20260317_184941_0015__s004.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,5,0,246,154,355,lv06,level\raw\lv06\sanzhan_plot_20260317_184941_0015__s005.png,copper,resource_type\raw\copper\sanzhan_plot_20260317_184941_0015__s005.png,ally,relation\raw\ally\sanzhan_plot_20260317_184941_0015__s005.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,6,252,114,410,214,lv08,level\raw\lv08\sanzhan_plot_20260317_184941_0015__s006.png,food,resource_type\raw\food\sanzhan_plot_20260317_184941_0015__s006.png,ally,relation\raw\ally\sanzhan_plot_20260317_184941_0015__s006.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,7,574,23,722,110,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s007.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184941_0015__s007.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s007.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,8,680,39,829,124,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s008.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184941_0015__s008.png,ally,relation\raw\ally\sanzhan_plot_20260317_184941_0015__s008.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,9,744,0,895,90,lv04,level\raw\lv04\sanzhan_plot_20260317_184941_0015__s009.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184941_0015__s009.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s009.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,10,52,80,205,166,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s010.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184941_0015__s010.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s010.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,11,48,145,225,238,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s011.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184941_0015__s011.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s011.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,12,81,211,256,312,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s012.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184941_0015__s012.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s012.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,13,280,185,438,282,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s013.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184941_0015__s013.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s013.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,14,466,159,635,264,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s014.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184941_0015__s014.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s014.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,15,385,209,556,303,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s015.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184941_0015__s015.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s015.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,16,299,252,482,350,lv04,level\raw\lv04\sanzhan_plot_20260317_184941_0015__s016.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184941_0015__s016.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s016.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,17,221,293,391,417,lv04,level\raw\lv04\sanzhan_plot_20260317_184941_0015__s017.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184941_0015__s017.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s017.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,18,125,363,307,473,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s018.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184941_0015__s018.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s018.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,19,768,161,925,260,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s019.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184941_0015__s019.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s019.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,20,695,198,871,312,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s020.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184941_0015__s020.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s020.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,21,622,237,795,362,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s021.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184941_0015__s021.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s021.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,22,835,234,985,328,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s022.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184941_0015__s022.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s022.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,23,743,274,929,384,lv05,level\raw\lv05\sanzhan_plot_20260317_184941_0015__s023.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184941_0015__s023.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s023.png
sanzhan_plot_20260317_184941_0015.png,sanzhan_plot_20260317_184941_0015.json,24,658,318,852,439,lv04,level\raw\lv04\sanzhan_plot_20260317_184941_0015__s024.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184941_0015__s024.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184941_0015__s024.png
sanzhan_plot_20260317_184944_0017.png,sanzhan_plot_20260317_184944_0017.json,0,635,140,797,239,lv10,level\raw\lv10\sanzhan_plot_20260317_184944_0017__s000.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184944_0017__s000.png,ally,relation\raw\ally\sanzhan_plot_20260317_184944_0017__s000.png
sanzhan_plot_20260317_184944_0017.png,sanzhan_plot_20260317_184944_0017.json,1,599,255,770,364,lv07,level\raw\lv07\sanzhan_plot_20260317_184944_0017__s001.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184944_0017__s001.png,ally,relation\raw\ally\sanzhan_plot_20260317_184944_0017__s001.png
sanzhan_plot_20260317_184944_0017.png,sanzhan_plot_20260317_184944_0017.json,2,556,20,706,111,lv05,level\raw\lv05\sanzhan_plot_20260317_184944_0017__s002.png,food,resource_type\raw\food\sanzhan_plot_20260317_184944_0017__s002.png,ally,relation\raw\ally\sanzhan_plot_20260317_184944_0017__s002.png
sanzhan_plot_20260317_184944_0017.png,sanzhan_plot_20260317_184944_0017.json,3,664,42,817,128,lv07,level\raw\lv07\sanzhan_plot_20260317_184944_0017__s003.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184944_0017__s003.png,ally,relation\raw\ally\sanzhan_plot_20260317_184944_0017__s003.png
sanzhan_plot_20260317_184944_0017.png,sanzhan_plot_20260317_184944_0017.json,4,771,59,927,153,lv05,level\raw\lv05\sanzhan_plot_20260317_184944_0017__s004.png,food,resource_type\raw\food\sanzhan_plot_20260317_184944_0017__s004.png,ally,relation\raw\ally\sanzhan_plot_20260317_184944_0017__s004.png
sanzhan_plot_20260317_184944_0017.png,sanzhan_plot_20260317_184944_0017.json,5,703,94,864,202,lv05,level\raw\lv05\sanzhan_plot_20260317_184944_0017__s005.png,food,resource_type\raw\food\sanzhan_plot_20260317_184944_0017__s005.png,ally,relation\raw\ally\sanzhan_plot_20260317_184944_0017__s005.png
sanzhan_plot_20260317_184944_0017.png,sanzhan_plot_20260317_184944_0017.json,6,527,121,676,220,lv05,level\raw\lv05\sanzhan_plot_20260317_184944_0017__s006.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184944_0017__s006.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184944_0017__s006.png
sanzhan_plot_20260317_184944_0017.png,sanzhan_plot_20260317_184944_0017.json,7,560,181,730,285,lv04,level\raw\lv04\sanzhan_plot_20260317_184944_0017__s007.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184944_0017__s007.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184944_0017__s007.png
sanzhan_plot_20260317_184944_0017.png,sanzhan_plot_20260317_184944_0017.json,8,481,220,656,336,lv04,level\raw\lv04\sanzhan_plot_20260317_184944_0017__s008.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184944_0017__s008.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184944_0017__s008.png
sanzhan_plot_20260317_184944_0017.png,sanzhan_plot_20260317_184944_0017.json,9,519,299,703,409,lv04,level\raw\lv04\sanzhan_plot_20260317_184944_0017__s009.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184944_0017__s009.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184944_0017__s009.png
sanzhan_plot_20260317_184944_0017.png,sanzhan_plot_20260317_184944_0017.json,10,720,273,894,387,lv05,level\raw\lv05\sanzhan_plot_20260317_184944_0017__s010.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184944_0017__s010.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184944_0017__s010.png
sanzhan_plot_20260317_184944_0017.png,sanzhan_plot_20260317_184944_0017.json,11,560,381,751,504,lv04,level\raw\lv04\sanzhan_plot_20260317_184944_0017__s011.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184944_0017__s011.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184944_0017__s011.png
